CpG_chrm	CpG_beg	CpG_end	beta
chr14	45619709.0	45619711.0	0.71
chr14	45681129.0	45681131.0	0.31
chr14	45693775.0	45693777.0	0.39
chr14	45719961.0	45719963.0	0.41
chr14	45722042.0	45722044.0	0.34
chr14	45722288.0	45722290.0	0.63
chr14	45722437.0	45722439.0	0.25
chr14	45722531.0	45722533.0	0.04
chr14	45722616.0	45722618.0	0.06
chr14	45722621.0	45722623.0	0.1
chr14	45722703.0	45722705.0	0.01
chr14	45722710.0	45722712.0	0.08
chr14	45722744.0	45722746.0	0.06
chr14	45722986.0	45722988.0	0.02
chr14	45723352.0	45723354.0	0.02
chr14	45725454.0	45725456.0	0.04
chr14	45759142.0	45759144.0	0.01
chr14	45840126.0	45840128.0	0.01
chr14	45870298.0	45870300.0	0.06
chr14	45930823.0	45930825.0	0.13
chr14	46241575.0	46241577.0	0.14
chr14	46283116.0	46283118.0	0.93
chr14	46300357.0	46300359.0	0.9
chr14	46358138.0	46358140.0	0.03
chr14	46358278.0	46358280.0	0.05
chr14	46791388.0	46791390.0	0.05
chr14	46874778.0	46874780.0	0.03
chr14	46916079.0	46916081.0	0.06
chr14	46916527.0	46916529.0	0.04
chr14	47096229.0	47096231.0	0.78
chr14	47104139.0	47104141.0	0.09
chr14	47118099.0	47118101.0	0.11
chr14	47120506.0	47120508.0	0.06
chr14	47120794.0	47120796.0	0.97
chr14	47120844.0	47120846.0	0.87
chr14	47120919.0	47120921.0	0.89
chr14	47121001.0	47121003.0	0.04
chr14	47121032.0	47121034.0	0.04
chr14	47121116.0	47121118.0	0.03
chr14	47121155.0	47121157.0	0.04
chr14	47121157.0	47121159.0	0.03
chr14	47123087.0	47123089.0	0.04
chr14	47123297.0	47123299.0	0.04
chr14	47310376.0	47310378.0	0.89
chr14	47311140.0	47311142.0	0.95
chr14	47411754.0	47411756.0	0.94
chr14	47513773.0	47513775.0	0.42
chr14	47544243.0	47544245.0	0.41
chr14	47572920.0	47572922.0	0.47
chr14	47670059.0	47670061.0	0.48
chr14	47769980.0	47769982.0	0.59
chr14	47812514.0	47812516.0	0.43
chr14	47834519.0	47834521.0	0.42
chr14	47859274.0	47859276.0	0.57
chr14	47872287.0	47872289.0	0.59
chr14	47908979.0	47908981.0	0.38
chr14	48095771.0	48095773.0	0.33
chr14	48095778.0	48095780.0	0.4
chr14	48095791.0	48095793.0	0.71
chr14	48096020.0	48096022.0	0.77
chr14	48096040.0	48096042.0	0.69
chr14	48143383.0	48143385.0	0.68
chr14	48143433.0	48143435.0	0.68
chr14	48143617.0	48143619.0	0.52
chr14	48143851.0	48143853.0	0.58
chr14	48144279.0	48144281.0	0.36
chr14	48144368.0	48144370.0	0.45
chr14	48144764.0	48144766.0	0.01
chr14	48144999.0	48145001.0	0.07
chr14	48145107.0	48145109.0	0.03
chr14	48145587.0	48145589.0	0.04
chr14	48146157.0	48146159.0	0.09
chr14	48148428.0	48148430.0	0.89
chr14	48370676.0	48370678.0	0.99
chr14	48430114.0	48430116.0	0.93
chr14	48480874.0	48480876.0	0.71
chr14	48541884.0	48541886.0	0.98
chr14	48613474.0	48613476.0	0.6
chr14	49274524.0	49274526.0	0.73
chr14	49360791.0	49360793.0	0.17
chr14	49503806.0	49503808.0	0.23
chr14	49518201.0	49518203.0	0.19
chr14	49913253.0	49913255.0	0.05
chr14	49934862.0	49934864.0	0.04
chr14	49973764.0	49973766.0	0.64
chr14	50049392.0	50049394.0	0.11
chr14	50050945.0	50050947.0	0.03
chr14	50052764.0	50052766.0	0.07
chr14	50052900.0	50052902.0	0.01
chr14	50052918.0	50052920.0	0.01
chr14	50053029.0	50053031.0	0.01
chr14	50053109.0	50053111.0	0.02
chr14	50053169.0	50053171.0	0.02
chr14	50053224.0	50053226.0	0.02
chr14	50053292.0	50053294.0	0.04
chr14	50054411.0	50054413.0	0.09
chr14	50055210.0	50055212.0	0.02
chr14	50063168.0	50063170.0	0.04
chr14	50064316.0	50064318.0	0.03
chr14	50065055.0	50065057.0	0.04
chr14	50065204.0	50065206.0	0.43
chr14	50065241.0	50065243.0	0.66
chr14	50065244.0	50065246.0	0.45
chr14	50065332.0	50065334.0	0.52
chr14	50065350.0	50065352.0	0.4
chr14	50065648.0	50065650.0	0.41
chr14	50065969.0	50065971.0	0.48
chr14	50066017.0	50066019.0	0.59
chr14	50066090.0	50066092.0	0.47
chr14	50066349.0	50066351.0	0.46
chr14	50066839.0	50066841.0	0.51
chr14	50068251.0	50068253.0	0.4
chr14	50081279.0	50081281.0	0.75
chr14	50084154.0	50084156.0	0.47
chr14	50085409.0	50085411.0	0.33
chr14	50085799.0	50085801.0	0.56
chr14	50087092.0	50087094.0	0.04
chr14	50087101.0	50087103.0	0.39
chr14	50087254.0	50087256.0	0.49
chr14	50087289.0	50087291.0	0.48
chr14	50087324.0	50087326.0	0.34
chr14	50087360.0	50087362.0	0.45
chr14	50087383.0	50087385.0	0.42
chr14	50087419.0	50087421.0	0.22
chr14	50087523.0	50087525.0	0.35
chr14	50087543.0	50087545.0	0.11
chr14	50087795.0	50087797.0	0.15
chr14	50087798.0	50087800.0	0.44
chr14	50087995.0	50087997.0	0.49
chr14	50088259.0	50088261.0	0.45
chr14	50088543.0	50088545.0	0.05
chr14	50088597.0	50088599.0	0.15
chr14	50090775.0	50090777.0	0.02
chr14	50098011.0	50098013.0	0.28
chr14	50100180.0	50100182.0	0.48
chr14	50100814.0	50100816.0	0.11
chr14	50100939.0	50100941.0	0.16
chr14	50101088.0	50101090.0	0.18
chr14	50101322.0	50101324.0	0.48
chr14	50101901.0	50101903.0	0.96
chr14	50101951.0	50101953.0	0.95
chr14	50101961.0	50101963.0	0.07
chr14	50101963.0	50101965.0	0.01
chr14	50101973.0	50101975.0	0.01
chr14	50101979.0	50101981.0	0.02
chr14	50102005.0	50102007.0	0.04
chr14	50103223.0	50103225.0	0.01
chr14	50105273.0	50105275.0	0.01
chr14	50108158.0	50108160.0	0.04
chr14	50154239.0	50154241.0	0.03
chr14	50154769.0	50154771.0	0.12
chr14	50154982.0	50154984.0	0.76
chr14	50154988.0	50154990.0	0.94
chr14	50155001.0	50155003.0	0.77
chr14	50155051.0	50155053.0	0.33
chr14	50155088.0	50155090.0	0.01
chr14	50155117.0	50155119.0	0.06
chr14	50155173.0	50155175.0	0.07
chr14	50155260.0	50155262.0	0.01
chr14	50155770.0	50155772.0	0.03
chr14	50158617.0	50158619.0	0.01
chr14	50159531.0	50159533.0	0.02
chr14	50159667.0	50159669.0	0.01
chr14	50159669.0	50159671.0	0.04
chr14	50159698.0	50159700.0	0.02
chr14	50159753.0	50159755.0	0.1
chr14	50159762.0	50159764.0	0.01
chr14	50159787.0	50159789.0	0.42
chr14	50159881.0	50159883.0	0.58
chr14	50160167.0	50160169.0	0.07
chr14	50160306.0	50160308.0	0.18
chr14	50161651.0	50161653.0	0.17
chr14	50162503.0	50162505.0	0.11
chr14	50219078.0	50219080.0	0.23
chr14	50233661.0	50233663.0	0.74
chr14	50234391.0	50234393.0	0.82
chr14	50234442.0	50234444.0	0.96
chr14	50234497.0	50234499.0	0.96
chr14	50234604.0	50234606.0	0.96
chr14	50234649.0	50234651.0	0.95
chr14	50234654.0	50234656.0	0.96
chr14	50234667.0	50234669.0	0.03
chr14	50234670.0	50234672.0	0.03
chr14	50234726.0	50234728.0	0.03
chr14	50234891.0	50234893.0	0.1
chr14	50234896.0	50234898.0	0.05
chr14	50235218.0	50235220.0	0.9
chr14	50235536.0	50235538.0	0.94
chr14	50235779.0	50235781.0	0.41
chr14	50237644.0	50237646.0	0.45
chr14	50315767.0	50315769.0	0.56
chr14	50319119.0	50319121.0	0.51
chr14	50319270.0	50319272.0	0.53
chr14	50319473.0	50319475.0	0.55
chr14	50319541.0	50319543.0	0.47
chr14	50319572.0	50319574.0	0.43
chr14	50319602.0	50319604.0	0.46
chr14	50319613.0	50319615.0	0.33
chr14	50319679.0	50319681.0	0.22
chr14	50319733.0	50319735.0	0.17
chr14	50319750.0	50319752.0	0.29
chr14	50319804.0	50319806.0	0.03
chr14	50319891.0	50319893.0	0.03
chr14	50319965.0	50319967.0	0.02
chr14	50320631.0	50320633.0	0.02
chr14	50321965.0	50321967.0	0.16
chr14	50325982.0	50325984.0	0.23
chr14	50328477.0	50328479.0	0.39
chr14	50328814.0	50328816.0	0.38
chr14	50328872.0	50328874.0	0.43
chr14	50328924.0	50328926.0	0.29
chr14	50328965.0	50328967.0	0.12
chr14	50329612.0	50329614.0	0.03
chr14	50329698.0	50329700.0	0.19
chr14	50329705.0	50329707.0	0.03
chr14	50329900.0	50329902.0	0.08
chr14	50330100.0	50330102.0	0.15
chr14	50332339.0	50332341.0	0.03
chr14	50334859.0	50334861.0	0.05
chr14	50335049.0	50335051.0	0.28
chr14	50335242.0	50335244.0	0.08
chr14	50359189.0	50359191.0	0.24
chr14	50359215.0	50359217.0	0.59
chr14	50359442.0	50359444.0	0.36
chr14	50359458.0	50359460.0	0.22
chr14	50359608.0	50359610.0	0.4
chr14	50359622.0	50359624.0	0.36
chr14	50359626.0	50359628.0	0.2
chr14	50359702.0	50359704.0	0.26
chr14	50359788.0	50359790.0	0.48
chr14	50359858.0	50359860.0	0.5
chr14	50359977.0	50359979.0	0.55
chr14	50360597.0	50360599.0	0.64
chr14	50364196.0	50364198.0	0.35
chr14	50374130.0	50374132.0	0.36
chr14	50394635.0	50394637.0	0.4
chr14	50418577.0	50418579.0	0.49
chr14	50432613.0	50432615.0	0.25
chr14	50438150.0	50438152.0	0.41
chr14	50448687.0	50448689.0	0.36
chr14	50454700.0	50454702.0	0.58
chr14	50455120.0	50455122.0	0.58
chr14	50462461.0	50462463.0	0.38
chr14	50468240.0	50468242.0	0.32
chr14	50470025.0	50470027.0	0.28
chr14	50470107.0	50470109.0	0.36
chr14	50470502.0	50470504.0	0.41
chr14	50473601.0	50473603.0	0.35
chr14	50473772.0	50473774.0	0.39
chr14	50474011.0	50474013.0	0.36
chr14	50474180.0	50474182.0	0.17
chr14	50474529.0	50474531.0	0.44
chr14	50474937.0	50474939.0	0.34
chr14	50477156.0	50477158.0	0.36
chr14	50490900.0	50490902.0	0.34
chr14	50517081.0	50517083.0	0.37
chr14	50517445.0	50517447.0	0.36
chr14	50526482.0	50526484.0	0.35
chr14	50527871.0	50527873.0	0.43
chr14	50550588.0	50550590.0	0.51
chr14	50558909.0	50558911.0	0.31
chr14	50560800.0	50560802.0	0.42
chr14	50560811.0	50560813.0	0.45
chr14	50570215.0	50570217.0	0.34
chr14	50576288.0	50576290.0	0.35
chr14	50579794.0	50579796.0	0.31
chr14	50582908.0	50582910.0	0.39
chr14	50582991.0	50582993.0	0.48
chr14	50583217.0	50583219.0	0.47
chr14	50583296.0	50583298.0	0.95
chr14	50583304.0	50583306.0	0.92
chr14	50584004.0	50584006.0	0.94
chr14	50584135.0	50584137.0	0.59
chr14	50689393.0	50689395.0	0.08
chr14	50697282.0	50697284.0	0.03
chr14	50697800.0	50697802.0	0.04
chr14	50697893.0	50697895.0	0.1
chr14	50698327.0	50698329.0	0.06
chr14	50698468.0	50698470.0	0.06
chr14	50698662.0	50698664.0	0.04
chr14	50698786.0	50698788.0	0.03
chr14	50698981.0	50698983.0	0.04
chr14	50698996.0	50698998.0	0.05
chr14	50700826.0	50700828.0	0.95
chr14	50711824.0	50711826.0	0.95
chr14	50775547.0	50775549.0	0.87
chr14	50778591.0	50778593.0	0.94
chr14	50778831.0	50778833.0	0.72
chr14	50778894.0	50778896.0	0.53
chr14	50778936.0	50778938.0	0.67
chr14	50779007.0	50779009.0	0.54
chr14	50779021.0	50779023.0	0.43
chr14	50779542.0	50779544.0	0.61
chr14	50780114.0	50780116.0	0.47
chr14	50780123.0	50780125.0	0.88
chr14	50789509.0	50789511.0	0.59
chr14	50801744.0	50801746.0	0.58
chr14	50802970.0	50802972.0	0.64
chr14	50809587.0	50809589.0	0.79
chr14	50811941.0	50811943.0	0.68
chr14	50828727.0	50828729.0	0.12
chr14	50862508.0	50862510.0	0.03
chr14	50863042.0	50863044.0	0.01
chr14	50863093.0	50863095.0	0.06
chr14	50863240.0	50863242.0	0.04
chr14	50863306.0	50863308.0	0.03
chr14	50863673.0	50863675.0	0.05
chr14	50863782.0	50863784.0	0.01
chr14	50866734.0	50866736.0	0.03
chr14	50869358.0	50869360.0	0.96
chr14	50877340.0	50877342.0	0.65
chr14	50886415.0	50886417.0	0.71
chr14	50990169.0	50990171.0	0.09
chr14	50996090.0	50996092.0	0.09
chr14	50998001.0	50998003.0	0.07
chr14	50998479.0	50998481.0	0.01
chr14	50998577.0	50998579.0	0.01
chr14	50998682.0	50998684.0	0.07
chr14	50998918.0	50998920.0	0.01
chr14	50999315.0	50999317.0	0.13
chr14	50999388.0	50999390.0	0.02
chr14	50999535.0	50999537.0	0.04
chr14	50999608.0	50999610.0	0.03
chr14	50999635.0	50999637.0	0.02
chr14	50999679.0	50999681.0	0.08
chr14	50999701.0	50999703.0	0.91
chr14	50999706.0	50999708.0	0.79
chr14	50999709.0	50999711.0	0.18
chr14	51000057.0	51000059.0	0.83
chr14	51024539.0	51024541.0	0.49
chr14	51026599.0	51026601.0	0.47
chr14	51026680.0	51026682.0	0.45
chr14	51026938.0	51026940.0	0.1
chr14	51027050.0	51027052.0	0.02
chr14	51027277.0	51027279.0	0.07
chr14	51027568.0	51027570.0	0.02
chr14	51027860.0	51027862.0	0.02
chr14	51027963.0	51027965.0	0.05
chr14	51030484.0	51030486.0	0.15
chr14	51061305.0	51061307.0	0.05
chr14	51101634.0	51101636.0	0.03
chr14	51125202.0	51125204.0	0.21
chr14	51132315.0	51132317.0	0.22
chr14	51134069.0	51134071.0	0.48
chr14	51134116.0	51134118.0	0.51
chr14	51134551.0	51134553.0	0.24
chr14	51134701.0	51134703.0	0.42
chr14	51135029.0	51135031.0	0.01
chr14	51135032.0	51135034.0	0.3
chr14	51135198.0	51135200.0	0.36
chr14	51135221.0	51135223.0	0.07
chr14	51135302.0	51135304.0	0.04
chr14	51135353.0	51135355.0	0.12
chr14	51135365.0	51135367.0	0.2
chr14	51136504.0	51136506.0	0.5
chr14	51137625.0	51137627.0	0.34
chr14	51172256.0	51172258.0	0.25
chr14	51172403.0	51172405.0	0.94
chr14	51240821.0	51240823.0	0.7
chr14	51243176.0	51243178.0	0.85
chr14	51256953.0	51256955.0	0.47
chr14	51290135.0	51290137.0	0.48
chr14	51290168.0	51290170.0	0.93
chr14	51293792.0	51293794.0	0.89
chr14	51296585.0	51296587.0	0.47
chr14	51296611.0	51296613.0	0.34
chr14	51297333.0	51297335.0	0.02
chr14	51297400.0	51297402.0	0.01
chr14	51298082.0	51298084.0	0.03
chr14	51410500.0	51410502.0	0.27
chr14	51411623.0	51411625.0	0.88
chr14	51452450.0	51452452.0	0.95
chr14	51556554.0	51556556.0	0.06
chr14	51560133.0	51560135.0	0.08
chr14	51560487.0	51560489.0	0.02
chr14	51560747.0	51560749.0	0.03
chr14	51560873.0	51560875.0	0.19
chr14	51561292.0	51561294.0	0.7
chr14	51561491.0	51561493.0	0.94
chr14	51561561.0	51561563.0	0.83
chr14	51561617.0	51561619.0	0.56
chr14	51562025.0	51562027.0	0.91
chr14	51562056.0	51562058.0	0.47
chr14	51562380.0	51562382.0	0.78
chr14	51562485.0	51562487.0	0.78
chr14	51562525.0	51562527.0	0.77
chr14	51562549.0	51562551.0	0.85
chr14	51562590.0	51562592.0	0.98
chr14	51562645.0	51562647.0	0.83
chr14	51562889.0	51562891.0	0.65
chr14	51566479.0	51566481.0	0.04
chr14	51588172.0	51588174.0	0.01
chr14	51606298.0	51606300.0	0.05
chr14	51629149.0	51629151.0	0.5
chr14	51643692.0	51643694.0	0.88
chr14	51691725.0	51691727.0	0.86
chr14	51703537.0	51703539.0	0.87
chr14	51706424.0	51706426.0	0.71
chr14	51706676.0	51706678.0	0.37
chr14	51706705.0	51706707.0	0.81
chr14	51706791.0	51706793.0	0.11
chr14	51706819.0	51706821.0	0.03
chr14	51706975.0	51706977.0	0.01
chr14	51706979.0	51706981.0	0.02
chr14	51707080.0	51707082.0	0.08
chr14	51707465.0	51707467.0	0.04
chr14	51707974.0	51707976.0	0.09
chr14	51711236.0	51711238.0	0.01
chr14	51713037.0	51713039.0	0.09
chr14	51742487.0	51742489.0	0.98
chr14	51760187.0	51760189.0	0.4
chr14	51772026.0	51772028.0	0.02
chr14	51782112.0	51782114.0	0.08
chr14	51794931.0	51794933.0	0.04
chr14	51818418.0	51818420.0	0.02
chr14	51818537.0	51818539.0	0.04
chr14	51818787.0	51818789.0	0.06
chr14	51818815.0	51818817.0	0.02
chr14	51823005.0	51823007.0	0.01
chr14	51834700.0	51834702.0	0.01
chr14	51854260.0	51854262.0	0.01
chr14	51862101.0	51862103.0	0.08
chr14	51891408.0	51891410.0	0.03
chr14	51897631.0	51897633.0	0.03
chr14	51906821.0	51906823.0	0.05
chr14	51915338.0	51915340.0	0.17
chr14	51926279.0	51926281.0	0.02
chr14	51934656.0	51934658.0	0.03
chr14	51940693.0	51940695.0	0.05
chr14	51955523.0	51955525.0	0.91
chr14	51955715.0	51955717.0	0.94
chr14	51956043.0	51956045.0	0.83
chr14	51974847.0	51974849.0	0.41
chr14	51994090.0	51994092.0	0.35
chr14	52000940.0	52000942.0	0.84
chr14	52007173.0	52007175.0	0.74
chr14	52014312.0	52014314.0	0.94
chr14	52020725.0	52020727.0	0.56
chr14	52031747.0	52031749.0	0.74
chr14	52064075.0	52064077.0	0.32
chr14	52066949.0	52066951.0	0.26
chr14	52085068.0	52085070.0	0.01
chr14	52093491.0	52093493.0	0.02
chr14	52103469.0	52103471.0	0.01
chr14	52115243.0	52115245.0	0.01
chr14	52116709.0	52116711.0	0.01
chr14	52117832.0	52117834.0	0.03
chr14	52118109.0	52118111.0	0.03
chr14	52118114.0	52118116.0	0.01
chr14	52118240.0	52118242.0	0.22
chr14	52118389.0	52118391.0	0.02
chr14	52118687.0	52118689.0	0.76
chr14	52118710.0	52118712.0	0.03
chr14	52119096.0	52119098.0	0.01
chr14	52119438.0	52119440.0	0.03
chr14	52119521.0	52119523.0	0.05
chr14	52125765.0	52125767.0	0.06
chr14	52127506.0	52127508.0	0.05
chr14	52142382.0	52142384.0	0.06
chr14	52160137.0	52160139.0	0.09
chr14	52164292.0	52164294.0	0.06
chr14	52171625.0	52171627.0	0.07
chr14	52174875.0	52174877.0	0.15
chr14	52182701.0	52182703.0	0.06
chr14	52194999.0	52195001.0	0.93
chr14	52208049.0	52208051.0	0.04
chr14	52210203.0	52210205.0	0.07
chr14	52210435.0	52210437.0	0.05
chr14	52210596.0	52210598.0	0.04
chr14	52211578.0	52211580.0	0.08
chr14	52211955.0	52211957.0	0.03
chr14	52212388.0	52212390.0	0.01
chr14	52213179.0	52213181.0	0.11
chr14	52213733.0	52213735.0	0.13
chr14	52214623.0	52214625.0	0.01
chr14	52214834.0	52214836.0	0.01
chr14	52215550.0	52215552.0	0.06
chr14	52215923.0	52215925.0	0.03
chr14	52216011.0	52216013.0	0.91
chr14	52216067.0	52216069.0	0.91
chr14	52216459.0	52216461.0	0.98
chr14	52216478.0	52216480.0	0.86
chr14	52216703.0	52216705.0	0.91
chr14	52216737.0	52216739.0	0.09
chr14	52219080.0	52219082.0	0.02
chr14	52219719.0	52219721.0	0.02
chr14	52219922.0	52219924.0	0.01
chr14	52226855.0	52226857.0	0.06
chr14	52227073.0	52227075.0	0.93
chr14	52227149.0	52227151.0	0.93
chr14	52238812.0	52238814.0	0.95
chr14	52239036.0	52239038.0	0.37
chr14	52240876.0	52240878.0	0.7
chr14	52241050.0	52241052.0	0.62
chr14	52241095.0	52241097.0	0.62
chr14	52273864.0	52273866.0	0.64
chr14	52282832.0	52282834.0	0.63
chr14	52289203.0	52289205.0	0.72
chr14	52294765.0	52294767.0	0.61
chr14	52313636.0	52313638.0	0.71
chr14	52325746.0	52325748.0	0.71
chr14	52326154.0	52326156.0	0.76
chr14	52326168.0	52326170.0	0.9
chr14	52326904.0	52326906.0	0.72
chr14	52327367.0	52327369.0	0.72
chr14	52327432.0	52327434.0	0.51
chr14	52327485.0	52327487.0	0.94
chr14	52333364.0	52333366.0	0.03
chr14	52347967.0	52347969.0	0.01
chr14	52351054.0	52351056.0	0.01
chr14	52413158.0	52413160.0	0.09
chr14	52423687.0	52423689.0	0.01
chr14	52429546.0	52429548.0	0.06
chr14	52434701.0	52434703.0	0.01
chr14	52446034.0	52446036.0	0.01
chr14	52452195.0	52452197.0	0.01
chr14	52455551.0	52455553.0	0.02
chr14	52455804.0	52455806.0	0.02
chr14	52455993.0	52455995.0	0.07
chr14	52456073.0	52456075.0	0.04
chr14	52456141.0	52456143.0	0.95
chr14	52456349.0	52456351.0	0.95
chr14	52456444.0	52456446.0	0.95
chr14	52466951.0	52466953.0	0.95
chr14	52473043.0	52473045.0	0.47
chr14	52479815.0	52479817.0	0.01
chr14	52482696.0	52482698.0	0.01
chr14	52487778.0	52487780.0	0.01
chr14	52490567.0	52490569.0	0.01
chr14	52510700.0	52510702.0	0.07
chr14	52515735.0	52515737.0	0.02
chr14	52519111.0	52519113.0	0.05
chr14	52528498.0	52528500.0	0.07
chr14	52533692.0	52533694.0	0.97
chr14	52535027.0	52535029.0	0.91
chr14	52535177.0	52535179.0	0.91
chr14	52535424.0	52535426.0	0.92
chr14	52535757.0	52535759.0	0.97
chr14	52535886.0	52535888.0	0.97
chr14	52535948.0	52535950.0	0.94
chr14	52535952.0	52535954.0	0.65
chr14	52535972.0	52535974.0	0.24
chr14	52536021.0	52536023.0	0.36
chr14	52536065.0	52536067.0	0.22
chr14	52536146.0	52536148.0	0.23
chr14	52536174.0	52536176.0	0.09
chr14	52536435.0	52536437.0	0.52
chr14	52536720.0	52536722.0	0.94
chr14	52536892.0	52536894.0	0.84
chr14	52539773.0	52539775.0	0.94
chr14	52542166.0	52542168.0	0.68
chr14	52545012.0	52545014.0	0.54
chr14	52555442.0	52555444.0	0.09
chr14	52591785.0	52591787.0	0.02
chr14	52598623.0	52598625.0	0.1
chr14	52622695.0	52622697.0	0.03
chr14	52701605.0	52701607.0	0.04
chr14	52708187.0	52708189.0	0.13
chr14	52733215.0	52733217.0	0.04
chr14	52733242.0	52733244.0	0.13
chr14	52734155.0	52734157.0	0.76
chr14	52734250.0	52734252.0	0.86
chr14	52734252.0	52734254.0	0.82
chr14	52734396.0	52734398.0	0.03
chr14	52734524.0	52734526.0	0.12
chr14	52734528.0	52734530.0	0.03
chr14	52734887.0	52734889.0	0.02
chr14	52735025.0	52735027.0	0.06
chr14	52735420.0	52735422.0	0.04
chr14	52735484.0	52735486.0	0.06
chr14	52735839.0	52735841.0	0.08
chr14	52736005.0	52736007.0	0.06
chr14	52736037.0	52736039.0	0.01
chr14	52736419.0	52736421.0	0.01
chr14	52739255.0	52739257.0	0.01
chr14	52742888.0	52742890.0	0.08
chr14	52771168.0	52771170.0	0.05
chr14	52777199.0	52777201.0	0.06
chr14	52780157.0	52780159.0	0.08
chr14	52780544.0	52780546.0	0.06
chr14	52780606.0	52780608.0	0.29
chr14	52780918.0	52780920.0	0.93
chr14	52780920.0	52780922.0	0.23
chr14	52781183.0	52781185.0	0.05
chr14	52781311.0	52781313.0	0.04
chr14	52781799.0	52781801.0	0.01
chr14	52783453.0	52783455.0	0.08
chr14	52784472.0	52784474.0	0.09
chr14	52793390.0	52793392.0	0.01
chr14	52794646.0	52794648.0	0.04
chr14	52797661.0	52797663.0	0.01
chr14	52816914.0	52816916.0	0.05
chr14	52827804.0	52827806.0	0.01
chr14	52837336.0	52837338.0	0.04
chr14	52846713.0	52846715.0	0.02
chr14	52866121.0	52866123.0	0.02
chr14	52897967.0	52897969.0	0.83
chr14	52981334.0	52981336.0	0.92
chr14	53012909.0	53012911.0	0.81
chr14	53015644.0	53015646.0	0.85
chr14	53018824.0	53018826.0	0.94
chr14	53019132.0	53019134.0	0.86
chr14	53019146.0	53019148.0	0.69
chr14	53019166.0	53019168.0	0.97
chr14	53019341.0	53019343.0	0.89
chr14	53019544.0	53019546.0	0.77
chr14	53019562.0	53019564.0	0.7
chr14	53019579.0	53019581.0	0.78
chr14	53020145.0	53020147.0	0.81
chr14	53020167.0	53020169.0	0.96
chr14	53020784.0	53020786.0	0.04
chr14	53022897.0	53022899.0	0.11
chr14	53103237.0	53103239.0	0.01
chr14	53109145.0	53109147.0	0.01
chr14	53152825.0	53152827.0	0.01
chr14	53161515.0	53161517.0	0.01
chr14	53161888.0	53161890.0	0.01
chr14	53162159.0	53162161.0	0.01
chr14	53162300.0	53162302.0	0.68
chr14	53162517.0	53162519.0	0.85
chr14	53162528.0	53162530.0	0.91
chr14	53162555.0	53162557.0	0.75
chr14	53162557.0	53162559.0	0.95
chr14	53162622.0	53162624.0	0.46
chr14	53162657.0	53162659.0	0.05
chr14	53162675.0	53162677.0	0.05
chr14	53162778.0	53162780.0	0.01
chr14	53163070.0	53163072.0	0.21
chr14	53163203.0	53163205.0	0.01
chr14	53170146.0	53170148.0	0.03
chr14	53173496.0	53173498.0	0.02
chr14	53173676.0	53173678.0	0.05
chr14	53173890.0	53173892.0	0.02
chr14	53173925.0	53173927.0	0.0
chr14	53174063.0	53174065.0	0.02
chr14	53174162.0	53174164.0	0.01
chr14	53174234.0	53174236.0	0.01
chr14	53194041.0	53194043.0	0.04
chr14	53196376.0	53196378.0	0.01
chr14	53196529.0	53196531.0	0.07
chr14	53196608.0	53196610.0	0.01
chr14	53196624.0	53196626.0	0.1
chr14	53196686.0	53196688.0	0.54
chr14	53196848.0	53196850.0	0.95
chr14	53196917.0	53196919.0	0.46
chr14	53196931.0	53196933.0	0.83
chr14	53197071.0	53197073.0	0.49
chr14	53197307.0	53197309.0	0.94
chr14	53197448.0	53197450.0	0.67
chr14	53198311.0	53198313.0	0.94
chr14	53200838.0	53200840.0	0.87
chr14	53203308.0	53203310.0	0.37
chr14	53243707.0	53243709.0	0.49
chr14	53246342.0	53246344.0	0.55
chr14	53254658.0	53254660.0	0.54
chr14	53256599.0	53256601.0	0.58
chr14	53256877.0	53256879.0	0.63
chr14	53257342.0	53257344.0	0.49
chr14	53257767.0	53257769.0	0.61
chr14	53257946.0	53257948.0	0.61
chr14	53258166.0	53258168.0	0.6
chr14	53258282.0	53258284.0	0.71
chr14	53258565.0	53258567.0	0.77
chr14	53258589.0	53258591.0	0.61
chr14	53258600.0	53258602.0	0.95
chr14	53258643.0	53258645.0	0.65
chr14	53258683.0	53258685.0	0.44
chr14	53261412.0	53261414.0	0.67
chr14	53295613.0	53295615.0	0.65
